,efforts_tuples,selected0,selected1,count,count_normalized,selected_motions,alpha_0_2,alpha_2_0,alpha_0_1,alpha_2_1,alpha_1_0,alpha_1_2,direct_comparison_value
1528,"[(1, 0, 1, 1), (1, 1, 0, 1)]",1,2,7,0.636363636363636,1_2,0.0,0.0,0.0,0.636363636363636,0.0,0.27272727272727204,0.0
1529,"[(1, 0, 1, 1), (1, 1, 1, 0)]",0,2,4,0.4,0_2,0.10000000000000003,0.10000000000000003,0.0,0.0,0.0,0.0,0.4
1530,"[(1, 1, -1, 0), (1, 1, 0, -1)]",0,1,6,0.545454545454545,0_1,0.0,0.0,0.4545454545454541,0.0,0.181818181818181,0.0,0.0909090909090909
1531,"[(1, 1, -1, 0), (1, 1, 0, 0)]",1,2,9,0.75,1_2,0.0,0.0,0.0,0.6666666666666667,0.0,0.583333333333333,0.0833333333333333
1532,"[(1, 1, -1, 0), (1, 1, 0, 1)]",1,2,10,0.833333333333333,1_2,0.0,0.0,0.0,0.833333333333333,0.0,0.6666666666666661,0.0
1533,"[(1, 1, -1, 0), (1, 1, 1, 0)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.7000000000000001,0.0,0.7000000000000001,0.1
1534,"[(1, 1, 0, -1), (1, 1, 0, 0)]",1,2,9,0.9,1_2,0.0,0.0,0.0,0.8,0.0,0.9,0.1
1535,"[(1, 1, 0, -1), (1, 1, 0, 1)]",1,2,8,0.727272727272727,1_2,0.0,0.0,0.0,0.727272727272727,0.0,0.454545454545454,0.0
1536,"[(1, 1, 0, -1), (1, 1, 1, 0)]",1,2,6,0.545454545454545,1_2,0.0,0.0,0.0,0.545454545454545,0.0,0.09090909090909,0.0
1537,"[(1, 1, 0, 0), (1, 1, 0, 1)]",0,1,6,0.545454545454545,0_1,0.0,0.0,0.545454545454545,0.0,0.09090909090909,0.0,0.0
1538,"[(1, 1, 0, 0), (1, 1, 1, 0)]",0,1,8,0.666666666666667,0_1,0.0,0.0,0.666666666666667,0.0,0.333333333333334,0.0,0.0
1539,"[(1, 1, 0, 1), (1, 1, 1, 0)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.636363636363636,0.0,0.27272727272727204,0.0,0.0
